id,date_creation,nbtweets,nbsuiveurs,nbamis,profil
24576,09/06/2012 20:07,10882,306,314,#teamOM#ultra#mtp fan incontesté de utl'olympique de marseille ?? #FRA #BEL diable rouge
35274,05/03/2013 18:00,1886,248,244,Carpe diem
52804,28/09/2014 00:45,34,9,47,Enseignant à l'Université Paris 13. Culture; politique; musique et humour.                        Goethe  Nul ne s'est jamais perdu dans le droit chemin
49448,15/04/2014 07:33,632,8,12,PERESTROÏKA after 30 years???
4398,22/01/2009 15:59,2009,76,239,Software Architect. I like to run; when my legs will let me. 23:39; 48:51; 1:53:20
37783,14/05/2013 11:25,249,76,536,Conseiller technique du Maire de Sablé-sur-Sarthe Conservateur du patrimoine local Entraîneur-manager volley-ball
20129,04/11/2011 23:59,70826,682,284,ROHFF N°1 ; Lacrim ; Niro ; TYGA ; #ParisienEtFier Poto ; ALGERIEN ; Insta : Yacine954
21128,25/12/2011 17:52,2326,65,95,The initial is our MaGic world 9/02/2013 Papy
2440,11/05/2007 09:01,48825,926,965,I write stuff. Sometimes published; sometimes not. Come say hi.
28292,03/09/2012 13:29,5836,422,1068,||Plus tard je vivrais en théorie; car en théorie; tout se passe bien.|| [@89_LBieber] 18.07
37135,25/04/2013 09:02,16,39,65,#contentmarketing#socialmedia#formation
48029,23/01/2014 15:52,447,331,208,Especialidad en Carne Roja de Buey. De las mejores carnes del mundo según TIME;VOGUE; THEGUARDIAN; Steak (R)evolut Los bueyes nuestra pasión. Telf.:987664227
23627,19/04/2012 23:23,1924,62,7,“Etika Mondo is the atlas of the ethical initiatives / Etika Mondo; l'Atlas des initiatives éthiques”
37016,21/04/2013 18:03,12572,214,138,Il y a des souffrances qui pèsent des tonnes  & on joue le rôle de celui pour qui tout va bien. Pourvue que les autres n'en sache rien.?.
4332,08/01/2009 15:49,13755,1228,698,Founder + DJ at @burninmusique
46878,16/11/2013 10:47,3234,118,164,Your Life Is A Lie.
22850,12/03/2012 09:44,276,69,105,#AppartHôtel à deux pas du centre médiéval de #Vannes proposant des appartements meublés (du T1 au T3). Location à la nuit; à la semaine; au mois ou à l année.
27941,25/08/2012 17:14,18078,979,1580,Instagram : Estelle_camille ??
13838,16/09/2010 15:11,171196,2971,2531,¿Por qué iba yo a querer que todo lo que es privado para mi se convierta en entretenimiento para los demás? #RK #Krisbian #Pattinsoner #Twilighter #Libros
37582,08/05/2013 09:38,10036,506,274,#Team243Z #TeamOmarion KRY • ?Snap:racheel43?IG:Rachellsmb
22129,11/02/2012 19:50,1255,491,2001,Suivez les dernières infos sur les jeux vidéo de l'univers Playstation; participez à de nombreux concours et partagez vos expériences de jeu avec moi !
9457,12/11/2009 12:11,5180,399,1367,Pedro Miguel; graduado em Filosofia(UFS) e Mestre em Filosofia(UFBA). Filho da doce Amargosa-BA; sudoeste florestal da Bahia. Hoje aracajuano de coração.
6719,06/06/2009 14:53,2918,756,549,In love with Europe!
19029,25/08/2011 21:21,1080,1986,105,We honour progressive filmmakers and performers who create erotic movies and media that focuses on genuine pleasure; marginalized communities and hot sex!
49397,12/04/2014 13:47,43,24,14,La façon la plus efficace de réaliser ses rêves:détruire ses illusions. Auteur:Tout le monde vous dira Non;La voie du chagrin d'amour.Conférencier.
40036,18/07/2013 08:16,624,109,180,Estudiante de Gestión y Administración Pública en la Universidad de Alicante.
8789,25/09/2009 16:24,46363,2688,1134,Sans passion pas de graines; sans compassion pas de moisson. RTs aren't endorsement. Keep on smiling !
7456,10/07/2009 15:38,4277,933,922,Catalunya 9Estat d'Europa. Vull un pais independent pels meus fills.
49008,21/03/2014 15:53,35,44,94,jovial pleine de vie  aime les tofs la mode la music et la danse mais de fois visite osi le livre
39786,10/07/2013 12:03,1077,238,401,Spécialiste du T3 et T4; Les tweets publiés ici n'engagent que moi.
9134,18/10/2009 19:48,173,46,67,Photographe; Libéral; gastronome; et jardinier
35456,10/03/2013 14:13,40511,1492,658,Li ma i 3ajbouch l'hel yakhbat rasseh fel 7et. ?Yousraaa??
19702,10/10/2011 09:52,154,7,42,German; living in France; What else?
23917,05/05/2012 20:19,7899,455,762,Instagram:Bryan_andews
9377,06/11/2009 12:11,636,123,164,Digital Problem Solver. Analyst; Developer; Father; Camper; Runner; Student; Technical Director: Binary Vision Ltd
32164,25/12/2012 10:39,399,80,51,"L'humanité s'installe dans la monoculture, elle s'apprête à produire la civilisation en masse; comme la betterave. Son ordinaire ne comportera plus que ce plat."
9978,26/12/2009 20:27,331,24,164,Truth Seeker; Mystic Warrior;
8490,06/09/2009 16:57,2883,295,2001,Tags?JCPoncelet?Soup&blow ?RockMinutSoup?CampusBxl?RTBf;CanalC?Technikart?subsidies follower?TvRadioPhoto?DJ;writer;musician?LouisCK'astral twin
26604,20/07/2012 21:02,42042,604,292,????
7254,01/07/2009 03:20,4136,382,555,Pour encourager les autres
28804,17/09/2012 19:38,34402,962,638,!...Oyé Oyé Sapapaya...! ! TaylorGang !  What Goes Around...Comes Around !! † Püssy Möney Wëed †
27175,05/08/2012 11:48,7646,147,133,Lost in space.
48224,05/02/2014 08:45,17017,2414,2646,Dibuix ; pintura i fotografia
2715,10/07/2007 11:43,722,849,532,? Associate Planning Director @TBWA_PARIS. planning; advertising; stuff and a lot of cycling.
43445,20/09/2013 18:57,5587,262,245,J'insiste je suis Salafiya ? - 76.
40872,14/08/2013 13:06,306,194,278,Sociologue spécialisée sur l'alimentation; intérêts #alimentation; #restauration; #restaurationcollective; #environnement; #agroalimentaire et #santé
7485,12/07/2009 05:10,8551,989,1918,*Fisonomista de lo cotidiano* Socióloga * Locutora  * Este es mi refugio personal de frases sueltas*
29526,10/10/2012 13:41,998,142,450,Etudiant en journalisme à @EDJGroupe
5598,15/04/2009 04:47,11084,462,1599,Go To http://Factualist.com for the latest. #Factualist
14518,01/11/2010 10:48,19844,308,530,Love; Music and Sunshine are my source of energy // Luv & Affection #SweetMadness #SunnyHeart #AddictBulleTherapy #CrazyGirl #InkGirl #CaribbeanNavy
52468,28/08/2014 00:06,144,53,56,Si tu aime tant mieux. Si tu aime pas tant pis... J'en ai rien à foutre??
44214,11/10/2013 19:02,73,28,297,The Syrian Revolution 2011 ?????? ??????? ?? ???? ?????
21017,20/12/2011 11:03,6624,431,349,Ma chaîne Twitch : http://www.twitch.tv/amaurynh
40800,12/08/2013 09:57,1774,114,695,Évite et Vite !! #LaTeamAtaSoeurFdP #OM #GTAONLINE
6896,16/06/2009 06:16,415,1390,449,Directeur General en charge du logement social du Groupe SNI; Maitre de conference à Sciences-Po Paris / logement; economie verte et finances publiques
40742,10/08/2013 11:06,122,68,297,Diplômée ingénieur Agro @AgroSupDijon Je m'intéresse aux évolutions du monde agricole et des filières ! Mes tweets n'engagent que moi!
9563,20/11/2009 22:51,1708,376,375,#Journaliste correspondant de #TF1 et #LCI pour le Languedoc-Roussillon #Montpellier. Mes tweets n'engagent que moi!
11878,07/05/2010 05:18,3971,80,227,Un jour; petit geek deviendra grand... Mais pas moi; pas envie...
8516,08/09/2009 10:24,2211,1123,358,Llevamos 14 años contando nuestros viajes para ayudar a otros viajeros. 225.000 seguidores en redes sociales. Mochileros de corazón y viajeros de profesión.
37888,17/05/2013 11:49,39,62,1,Functional Genomics of Host-Intestinal Bacteria Interactions group (PI @LeulierFrancois) #igfl #ENSLyon #CNRS #Drosophila #microbiota #probiotics #Lactobacillus
49640,26/04/2014 05:33,107,4,7,Breeana ? Rocha ? 5SOS and 1D ? Perth
23349,04/04/2012 12:33,2174,346,124,Télécom PariTech alumni est l'association des diplômés de Télécom ParisTech. Le réseau compte plus de 14 600 diplômés à travers le monde. Rejoignez-nous !
23594,18/04/2012 08:12,4088,117,134,No Fake ; No Rules
21955,03/02/2012 12:28,93,108,44,Journalist working on French; German and Franco-German topics. Interested in other things; too.
6998,20/06/2009 09:18,28335,942,1371,??????????????iMac(Late 2012)?Nikon D7100?iPhone 5s?iPad mini Retina????
24644,13/06/2012 15:51,1829,166,650,Hello; I love you; can you tell me your name ? Snap : morgane.0208 Directionner 0/5
15024,12/12/2010 08:39,35315,499,573,????? ???? ..?????? ???? ?????? ..????? ???? ??? ???? ..??? ?? ????  ?????....?????? ????
52596,10/09/2014 12:07,480,19,40,team leila jusqu'au bout ! #2au72500
34121,09/02/2013 22:13,17318,139,61,la mort n'est qu'un instant; mais une vie de malheurs et de souffrance est continuelle et détruit l'âme et le cœur de celui qui l'endure
20498,24/11/2011 08:58,134,102,95,Secretaire General du Syndicat CGT des Cheminots de Caen Membre de la direction du PCF Calvados. Mes tweets n'engagent que moi.
12951,17/07/2010 10:42,6379,230,98,Je fais ce que je veux; elles font ce qu'elles peuvent.
30359,02/11/2012 20:09,11526,358,230,18ANS #Keep_Cool #Céliba_Ciel #Team_Joke x) YES YOU CAN FOLLOW ME NOW !  InstaGram: Nice_sunset ?
25179,12/07/2012 17:54,3617,110,69,Do you know who you are? Do you undersand what is happened to you ? Do you want to live this way ?
24064,13/05/2012 16:08,13150,180,174,L O G A N L E R M A N ?
20250,11/11/2011 16:00,4835,97,378,Ingeniero Biomedico; Enamorado de mi familia; y fiel seguidor de nuestros jugadores Colombianos.
48189,03/02/2014 17:03,78,27,76,"Ese soy yo repartiendo humor por hai sigeme si quieres dibertirte ,)"
38360,31/05/2013 06:44,18390,1834,1879,A UNIVERSAL THINKER - SOCIAL WORKER - SMM (Ads;Tips;Link;Share;Views/RT's) - ASTROLOGER(Something is Better than Nothing) On fcbk/twitter/Google +/U-Tube/Linkdn
43503,22/09/2013 05:07,23191,10365,10508,????? ??? ??????? ???? ?????????? ????? ??? ?????? ???? ??? ???????? ???? ??? ?????? ????? ?????
37669,10/05/2013 19:42,4163,503,705,My name is Tim Clark; a Real estate professional for Leggett Immobilier covering the Eastern Cote d'Azur. From Fayence in the Var all the way to Menton.
40197,23/07/2013 18:04,828,87,644,Laisse tes rêves être plus grands que tes peurs et tes actions être plus fortes que tes paroles
24943,29/06/2012 19:08,25654,525,301,#TeamChelsea #TeamGhana
47156,30/11/2013 20:52,275,76,207,fier d'être Algérien;un DZ chaoui
51364,24/06/2014 17:29,1493,77,291,please follow me only if you are a human being who condemns Israel and the world leaders for the palestinian genocide and the many other wars...#FreePalestine
23389,06/04/2012 16:50,58719,814,469,you have many options in life; never make giving up one of them. | jlllm ? | (snap : louwoelffel)
33901,04/02/2013 22:51,1459,67,202,“C'est l'histoire de ma vie; tu n'es qu'une autre page.”
52830,29/09/2014 08:37,199,6,30,Poursuivie par l'extraordinaire. Ceci dit quand il m'attrape je ne dis pas non. Apprentie journaliste & Blogueuse bonne humeur
46353,22/10/2013 08:55,134,32,17,#WebAJA - le réseau des supporters de l'AJA - #teamAJA
37821,15/05/2013 13:09,784,168,376,Chef des émissions  Radio-Canada Acadie
23050,20/03/2012 14:41,112,26,153,Joueur de hockey et de Call of à 3 mégas... Jusqu'ici tout va bien...
7047,22/06/2009 15:11,3059,2391,1960,Journalist; producer; writer; photo - Syria; Iraq. BBC; USA Today; Guardian; Vice; The Daily Beast; Al Jaz; Vocativ -- http://frontlinefreelance.org.
5712,17/04/2009 22:23,634,279,464,I live for live gigs; online music marketing and promotion. Vinyl enthusiast. Bilingual (English/Japanese)
22377,23/02/2012 12:11,785,249,258,Secrétaire Général Adjoint de @La_FAGE - Fédération des Associations Générales Etudiantes - Etudiant en 5ème année d'Ecole d'Ingénieur
47138,12/12/2013 19:16,602,211,627,Les éditions R.L.D. Imprimeur & editeur ~ print ~ artist book ~ paris & 3 fois par jour http://www.3foisparjour.com instragram @sebastienesteban
50563,09/06/2014 11:15,12603,664,420,?????? ???? ??????? ?????? ???????
17672,06/06/2011 22:51,3251,67,180,Rien n’est si insupportable à l’homme que d’être sans passions; sans affaire; sans espoir. Il sent alors son impuissance; son vide Blaise Pascal (1623-1662)
25165,11/07/2012 22:37,313,28,209,"Dompteur de lama; grand amateur de lapins et de franky vincent; welcome a tous ,)"
18636,02/08/2011 16:10,6139,1092,1716,Curious about security; web; book; technology; society /  Innovation & standard @gemalto / Web crypto chair @W3C / Proud member of @W3CAB crew
35391,08/03/2013 19:25,2581,93,69,Genève|Meyrin|
15851,12/02/2011 19:42,35826,963,271,Instagram : erwankuinang
19208,06/09/2011 13:47,50537,1255,497,Hanc marginis exiguitas non caperet.
24845,24/06/2012 15:06,66909,1160,98,twee rooi ogies; dink oor jou lewe
13082,26/07/2010 17:44,2523,105,156,Je suis Humain malgré que j'ai le look à Dracula. so watch out!! . #Geek #Team227 #TeamYema #TeamGuaza #TeamBricolage
21791,26/01/2012 12:16,1548,152,133,#Gamberge#Turfu#RachidSystem#Cosmopolitanie
49070,23/03/2014 22:29,36,22,100,music; music and more music; singer & songwriter; TEFL teacher; French - English translator; photography; literature; Malta; Ireland. And still more music.
5216,28/03/2009 09:53,5555,2203,992,Kokoomuksen kansanedustaja. Ulkoasiainvaliokunnan; puolustusvaliokunnan ja ympäristövaliokunnan jäsen. KM; luokanopettaja.
12420,10/06/2010 20:05,493,221,110,Echevin de l'Education; de la Culture; de l'Enfance et des TIC de la commune d'Anthisnes
5117,24/03/2009 05:42,37106,495,583,Art Center - Art & Design student - Livin in LA; trying to hide from the sun. http://www.instagram.com/mikebeast
16862,19/04/2011 03:05,4705,215,1071,Physics major. Interests: gender studies; sociology; German; Taiwanese; traditional Chinese; philosophy; JavaScript; and WordPress. Bazinga!
29442,07/10/2012 19:29,3203,126,140,#Consultant #Marketing (spé. Mark. stratégique / Mark. des contenus) / Conseil en #organisation / Gestion de projets / #Écologie humaine
43769,29/09/2013 00:11,24,5,25,Twitter newbie; No Brain No pain: make your life simple ... enjoy it !
39408,28/06/2013 12:38,105,95,242,Wons  ;Cursusco?rdinator ;Reining
48618,27/02/2014 06:35,17637,1684,1989,Quien quiere hacer algo encuentra un medio; quien no quiere hacer nada encuentra una excusa. #UltimátumAlRégimen #SOSVenezuela
18067,29/06/2011 22:26,3465,71,319,Joke - L'entourage ?? I #MADRID I #PSG I #PORTUGAL
24306,26/05/2012 07:45,61432,1163,248,heartache doesn’t last forever
10378,23/01/2010 13:13,5246,632,1999,\\\\\ driver of a blue yamaha FZ-8 /////
48756,07/03/2014 14:13,415,120,471,Technophile; Entrepreneurship;Graphic design; Industrial design; Web Design; Rapid prototyping; 3D Printing; 3D Modeling.
50593,10/06/2014 19:41,1698,190,152,Fan de l'Olympique Lyonnais ?? #TeamOL #Lyon1950. Soy NADALista #VamosRafa.
29201,29/09/2012 11:07,8815,395,720,je te haine.
22296,19/02/2012 16:24,651,149,306,Seize the day  http://Instagram.com/antoinereeb
49442,29/03/2014 13:21,23105,292,198,Dieu est le meme aujourd'hui demain et éternelement. SNAP/IG : Noemieee_mtb
24191,19/05/2012 22:24,8572,212,146,À mi chemin entre le gars bien et l'enfoiré.
36785,15/04/2013 00:42,16147,7568,266,Twitter Officiel du site 123AlgeriaSport; une nouvelle ère pour le sport algérien| #TeamAlgerie | #TeamDZ | #Algeria | #Football |
6877,15/06/2009 08:25,7613,154,388,gamer / père / un chat / niçois-corse / gauchiste / footeux / alcoolique / fainéant / #TweetMyLife / #PêcheurDuDimanche
49397,27/03/2014 14:27,941,258,306,Il cielo stellato sopra di me; la legge morale dentro di me.
48000,25/01/2014 18:07,1354,1676,1965,??#?????? ???? ?????? #???????
23018,19/03/2012 23:04,11201,145,67,LoL Player - Fnatic
30923,18/11/2012 21:12,20157,285,298,All i do is for my mother
10451,28/01/2010 09:38,7371,631,1974,I don't follow trends i make my owns .
32899,12/01/2013 08:59,5026,138,379,Follow me !! #TeamBlackM  @Bmesrimes #onsefollowentreAntillais  #Team972 IG:Shaashouwwayne .Snapchat:kesiiou-loove
14794,23/11/2010 12:03,33493,2812,1416,Cinematographer by tip.
14735,18/11/2010 16:15,1988,113,304,#Montpel #amis #GRS #sport #shopping #famille #voyages ?
34621,19/02/2013 20:39,10606,2055,1767,Fondateur du partie FDPUTISME #TeamPsg
50854,24/06/2014 18:39,272,48,223,Pas b'soin de bio; tmtc. Follow moi; j'follow back 100% (jsuis à droite)
25036,04/07/2012 21:00,9660,219,182,#Tahitienne Fan de #Psychologie #Philosophie ~ #Metal #ShakaPonk ~ Souffrant de #TCA (#Ana - #Mia - #Cat - #Izzy)
8948,05/10/2009 16:34,63576,564,315,Selon mes amis je suis un fou. Selon Aristote je suis un génie. A toi de savoir qui est-ce que tu vas suivre. Dribbble : http://dribbble.com/Farnots
52721,21/09/2014 19:57,1154,254,271,Adhérent UMP; pour le retour de Nicolas #SARKOZY en 2017; #Serris avant tout; Fan du #PSG; Mes tweets engagent ceux qui les comprennent.
25011,03/07/2012 13:14,1545,237,527,estudiante de la vida; seguidor de la música techno y forofo a muerte del ATHLETIC DE BILBAO!!
47870,14/01/2014 19:19,995,192,426,Benzema 10 ????
50593,10/06/2014 19:45,5211,383,1983,Si mes Tweets n'engagent que moi; alors allez chercher du travail ailleurs.
47344,11/12/2013 22:31,118,20,11,Adoratrice de chats sauvages; espiègles et chahuteurs.
44374,18/10/2013 15:18,56,15,45,Des services pensés par des indépendants pour les indépendants
46823,13/11/2013 13:59,57,21,81,Etudiant M1 Droit Social Nanterre. #TeamOL
11540,15/04/2010 05:00,47633,3472,281,????? .. ???????? ?????? ?? ?????????? .. ???????? ?????? ?? ?????????? ..
15809,10/02/2011 02:13,218,72,199,Translator French / English / Japanese
9644,27/11/2009 17:16,49556,1388,195,Not guilty he; who doesn't feel me; is not real to me; therefore he doesn't exist.
17204,10/05/2011 00:19,9819,273,277,memaknai hidup
3782,04/04/2008 08:36,39896,5894,584,Manager de moins de 50 ans @FaDa social agency
15279,03/01/2011 08:04,658,273,224,Juriste;cinéaste;productrice-journaliste en audio-visuel;profondément tunisienne et humaniste;non-partisane;non-alignée;tolérante mais combative jusqu'au bout
26552,19/07/2012 12:54,47814,1419,211,31 ans bientôt 33 • Amateur de bons  vins et papa comblé • YouTuber à tps partiel • Noté 4/5 par Allociné • #TeamHD1080p • blckd by lev12 ?
16833,17/04/2011 03:42,325,18,91,????(*^^*)
16025,24/02/2011 02:18,1814,68,240,Author of a Lebanese cookbook
29265,01/10/2012 14:17,2481,666,337,Le nouveau féminin eco-pratique pour réinventer son quotidien . Ni tarte; ni bobo ... juste éthique et responsable
31604,09/12/2012 08:08,2125,202,182,Tu peux rester ce soir; mais pas tes vêtements
11385,04/04/2010 21:46,6777,333,572,CHERCHEUR AUTODIDACTE en spiritualité.
23420,08/04/2012 15:33,5345,79,170,Keep calm and trust God; Mum's Prayers Keep Me Going..!!? London - Paris - Conakry #Team224?
37466,05/05/2013 00:13,21,7,17,Me prend pas la tete ! Amoureux des grosses fesses pas des planche a pain ! Celib #teampsg !!
16695,07/04/2011 20:58,3937,497,840,Me inspira la agricultura ecológica; la conservación del páramo Miraflores; los viajes; la salsa . . . @SemillaAndina @ConsumeOrganic y @CerroMiraflores
7564,16/07/2009 02:23,83,266,468,Servant; Husband; Father; Grand Rapidian; Detroiter; Writer; Urban Leaguer
16487,25/03/2011 08:02,115,77,330,Un site pour ceux qui pensent que pour progresser en vélo; il faut s'entraîner et analyser son entraînement . Patrick Dupuis
23188,26/03/2012 21:44,33181,521,306,? 04 | ONE @PascalB_ #261 ??
33944,05/02/2013 22:07,13429,121,117,Bernadette Chirac is judging u
33469,25/01/2013 20:29,133,17,53,J'attends pas qu'ça tombe du ciel / Never Give Up
46381,23/10/2013 15:51,37,14,64,Entropic Group; premier créateur de technologies et pratiques qui hyper-accélèrent la croissance du capital numérique.
52200,26/07/2014 03:26,305,15,45,?Je suis une étoile naine sans couleur. J'existe pour mettre de la lumière où il fait sombre. ? #Chaussures #Politique #SailorMoon
33358,22/01/2013 21:59,318,142,1249,French & Spanish student @UniofNottingham. News Editor 2014/15 @impactmagazine. All views my own.
35205,03/03/2013 17:31,15679,1239,1017,Fashion | Music | Beauty | Cinema | Lifestyle WeBuzz. WeBrand. WeBuild
22251,17/02/2012 16:01,2431,341,1532,Consumador de la Independencia de México. Política; religión; economía; deportes; de todo...
50549,20/05/2014 09:55,11,3,68,Se rappeler d'Allah est une guérison et se rappeler des gens est une maladie.  (Ibn Al Qayyim)
6604,30/05/2009 23:11,2071,50,208,Software engineer - Java; Web
24652,14/06/2012 01:40,5916,829,1572,Non à la haine.Non aux insultes; et Non à la diffamation permanente de l'UMPFN sur Facebook et Twitter
47817,11/01/2014 10:57,4186,69,125,????????????????????????????????????????????????????????
16954,25/04/2011 00:41,254,69,274,My friends. Let's share ideas so we can continue living on this wonderful planet. Partageons nos idées pour continuer à vivre sur cette merveilleuse planète.
20711,05/12/2011 11:39,557,40,153,D'accoutumé je represente mon quartier; la fragonade; la zup; ouais gros mais la je suis pepere au calme sur touiter; pour toujours des rires malefique certe.
14879,30/11/2010 13:52,496,439,467,Porte-parole du Forem et bonne parole en général
38010,20/05/2013 20:50,11111,107,67,Parisienne | Queen
47089,27/11/2013 07:28,522,41,38,Un Goze ne paie jamais ces dettes
29523,10/10/2012 11:49,4612,396,352,Snap: elea_008 Insta: eleaa78
19936,24/10/2011 18:31,1756,139,126,????? ??? ????? ????????? ?? ????? ??? ??? ?? ???? ???????
35064,01/03/2013 10:05,18803,120,99,Instagram : Papiseeralan_
34226,12/02/2013 09:27,456,67,144,web project manager @actiplay_com #geek #foot #politics #retrogaming #gamification #WTF since 1981
23442,09/04/2012 20:08,3767,505,446,18ans &EnCouple.
35838,20/03/2013 21:46,1733,476,20,Podcast hebdomadaire; traductions d'articles et FAQ pour faire découvrir les idées de liberté individuelle
48097,27/01/2014 08:50,674,505,1571,Papa d'un fils extra; célibataire et indépendantiste;donc beaucoup de défauts ?
22388,23/02/2012 22:34,22877,136,521,Pro bouffeur de tacos et accessoirement de mcdo #RunTheTrap  #RoadToWood5  #TeamGrosLardon
49267,21/03/2014 17:06,7935,270,231,Snap/IG biggie_palais
4673,25/02/2009 04:53,25194,1492,727,Journaliste à La Presse Canadienne; rédacteur en chef de Pieuvre.ca - hugo@pieuvre.ca / hugo.prevost@lapressecanadienne.com
7965,06/08/2009 10:17,11767,412,342,Do the best and stay positive
29541,10/10/2012 23:28,29260,302,221,J'aime m'amuser :D ! Tu veux rire ? Après tout la meilleure façon de me connaitre c'est de me FOLLOW :D
52839,29/09/2014 15:35,236,11,42,«Don't let the world change your smile. Make your smile change the world» #Directioner #CrazyMofo #Mixer #5sos ? Concourès ?
16295,13/03/2011 18:09,39510,341,240,#TeamIsleym Insta : YoanSpiidii Snap : yoanspiidii #TeamCurly
33772,01/02/2013 19:28,52,492,116,Les Corréziens mobilisés pour la défense de la filiation père-mère-enfant et les droits de l'enfant !
11652,22/04/2010 06:23,568,733,634,Ciudadano. No disponible en otros colores. Los jueves puedes leerme en  http://www.tribunasalamanca.com/blogs/al-abordaje
13213,04/08/2010 08:27,365,73,63,Valuetis est une société de conseil et d'ingénierie de projets spécialisée en « Business Intelligence » : de la donnée vers l'information (www.valuetis.com)
23616,19/04/2012 11:36,14300,85,243,† Chacun de nous possède une musique d'accompagnement intérieure. Et si les autres l'entendent aussi; cela s'appelle la personnalité. Gilbert Cesbron
21953,03/02/2012 10:36,2550,279,293,Real Eyes Realise Real Lies'
23535,14/04/2012 22:20,17930,463,375,No men in dm
39869,12/07/2013 22:21,1941,42,52,Un canard blanc dans un lac c'est un putin de signe
46579,05/11/2013 17:04,1977,146,113,Niggas want respect; but niggas ain’t earned that yet
15616,28/01/2011 00:30,2559,27,42,Professor; Writer; Traveler; Political independent
36403,03/04/2013 18:09,3858,4222,402,Le futur commence maintenant. Die Zukunft beginnt jetzt. #ARTEfuture
18216,08/07/2011 19:36,582,911,1073,Ready when you are. Book NOW and save up to 50% http://www.facebook.com/clubberstourmadrid
28086,29/08/2012 08:28,822,116,281,Etudiant en école d'ingénieur & freelance développeur web et consultance en coworking et management de projet.
49868,15/04/2014 15:46,4135,181,158,Snap : wassimnn
37721,12/05/2013 11:17,877,123,114,Life is a song;sing it. Life is a game;play it. Life is a challenge; meet it. Life is a dream;realize it. Life is a sacrifice; offer it. Life is love;enjoy it.
11659,22/04/2010 16:04,87322,429,369,haïfa. ??
6476,23/05/2009 00:52,8100,156,333,Will qPCR for food.
24299,25/05/2012 23:58,2907,1239,279,Music from 80's to now.
9949,23/12/2009 23:35,110529,14886,13060,Citius; Altius; Fortius
23754,27/04/2012 00:42,539,62,116,Amateur de foot.
27107,03/08/2012 12:08,152,94,41,Tout sur le vrai d'Artagnan (Charles de Batz); celui de Dumas; l'histoire des mousquetaires; celle des gascons illustres et sur le genre Cape et épée.
5284,31/03/2009 17:31,2443,1052,684,Alt-Empordanesa a Londres i Brussel·les; corresponsal de l’ACN i RAC1. També col·laboro amb l'Esguard. Vaig aprendre tot el que sé a Glasgow.  Views are my own.
44378,18/10/2013 18:49,148,66,306,Joueur PvP Minecraft et CoD ; follows rendus :)
50927,09/06/2014 01:00,19,26,14,Originaly from Malin head; been living in orkney for the last 14 years and fish aboard the orkney trawler Aalskere. Hobbies taking photos of fishing vessels.
44394,19/10/2013 07:55,329,19,88,INTP; ???/English/Français/Deutsch; Hanyang University
41533,03/09/2013 09:51,7377,142,107,instagram : cannelledms
22856,12/03/2012 16:29,3619,243,179,#GlobeTrotteuse et #BlogueuseMode / #WorldTraveler and #FashionBlogger
13906,21/09/2010 17:58,17487,549,754,I love being Nandi's Mom! ?
9147,19/10/2009 18:38,2560,92,284,Ni Aquí Ni Allá... Perdido el Sentido de Pertenencia...
19343,15/09/2011 20:12,3450,635,329,Agence de prod. audiovisuelle #digital #communication #video #presse #begeek #freshnews #GameReport #webTV #Hightech #JeuxVideo #socialmedia @atchoumcom #blog
48290,08/02/2014 14:15,170,34,42,Robyn Fenty ????/ Black Mesrimes ??
48116,28/01/2014 09:17,3790,1298,1768,That's a twitter profil honey.  Selenator|Arianator|Pll-army
11657,22/04/2010 13:56,1996,27,53,mon profil facebook est aussi quasi-totalement public...
31243,28/11/2012 13:47,1413,47,52,Muslima Avant Tout * LOVE Allah.
20542,26/11/2011 16:27,7422,280,2000,I am a young Egyptian loves simple goodness and justice and injustice and dictatorship reel ...
48192,01/02/2014 15:32,1640,45,169,fans du FC Barcelona  et de Olympique Lyonnais #TeamOL et Arsenal
20309,14/11/2011 18:02,3249,212,362,Get busy living or get busy dying.  #HUMAIRA
33804,02/02/2013 15:34,6727,165,282,Paris || instagram: juliette_lvnd || 16yo || don't care of haters || never grow up ? || french rider || love photography • Magcon
13172,01/08/2010 17:05,1245,177,523,Deux passions dans la vie: les langues et l'informatique. Photographe amateur pendant mon temps libre ? @sorenette
22152,12/02/2012 20:53,14750,390,282,#dz 19 ans Palissy
52360,13/08/2014 08:15,98,2,14,Père de famille passionné de jeux video depuis plus de 25 ans et fier de l etre !
8505,07/09/2009 18:11,2456,194753,2416,Journaliste D8 Itele
11163,20/03/2010 00:13,110519,1998,623,N'empêche; si tous les dictateurs et généraux du monde avaient un chat endormi sur les genoux; je serais plus tranquille... G. Lagaffe
7415,08/07/2009 18:42,4113,501,449,Alumnus of Fuller(MA) & Duke(ThM). Now @ Baylor(PhD). Student of NT/Early ?ianity. I heart Paul; Ap Fathers; & Marcion. Lover of Belgian Beer. Reader of novels.
7363,06/07/2009 14:24,1996,117,88,IG: _Sarahpnt
50748,18/06/2014 18:29,219,245,567,Twitter officiel de soutien à Yves Jego et Chantal Jouanno pour l'Hérault [@LaGenerationUDI]
30644,10/11/2012 13:21,278,64,209,Un jour je suis née; et là; les galères ont commencé... - Cherche un poste Community Manager/Evènementiel
7907,03/08/2009 13:34,145,25,67,Selected Properties of the Northeast.Hudson River Farms. LAS Foundation.
49574,22/04/2014 04:33,2037,51,238,Guitariste de renom dans sa maison.
26486,04/10/2013 20:24,4978,325,316,Snap: Subsaharienne
